Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2021-02-01,Mother Dairy,Milk,668,60.85,40646.35,913,462,693,25.09,6.95,4.81,2.75,39.6,36603.5,18,451.62,4042.86,9.95,85.1,4.3,0.861,0.855,15.48,63.98,Spring,North,Direct,B2021027048,26
2021-02-01,Mother Dairy,Paneer,851,337.93,287579.41,1020,241,362,148.75,40.98,32.75,25.79,248.26,262000.9,59,8776.03,25578.51,8.89,86.6,4.3,0.837,0.845,10.84,314.48,Spring,East,Wholesale,B2021023900,211
2021-02-02,Mother Dairy,Butter,1112,503.86,560291.19,1330,86,267,206.88,80.29,38.79,20.98,346.93,462659.21,6,1241.26,97631.98,17.43,84.9,4.2,0.866,0.632,17.32,493.67,Spring,East,Retail,B2021026861,129
2021-02-02,Mother Dairy,Cheese,723,468.7,338867.46,806,246,311,249.58,47.62,28.41,20.53,346.14,286976.71,32,7986.51,51890.75,15.31,89.4,4.5,0.79,0.738,10.9,503.05,Spring,Central,Online,B2021021490,78
2021-02-03,Mother Dairy,Butter,433,483.36,209293.36,510,91,130,244.01,86.23,28.64,25.8,384.67,197890.54,7,1708.04,11402.82,5.45,88.5,4.4,0.875,0.9,18.51,522.66,Spring,West,Retail,B2021024272,334
2021-02-03,Mother Dairy,Ghee,303,613.49,185886.23,367,312,363,353.4,77.31,36.15,46.0,512.86,189985.49,5,1767.01,-4099.26,-2.21,81.7,4.1,0.796,0.811,13.49,589.66,Spring,West,Retail,B2021022316,294
2021-02-03,Mother Dairy,Milk,376,57.64,21674.36,501,369,481,31.54,7.95,4.99,3.22,47.69,24334.95,14,441.53,-2660.6,-12.28,80.9,4.0,0.86,0.755,12.03,55.49,Spring,West,Wholesale,B2021029576,3
2021-02-03,Mother Dairy,Paneer,715,390.35,279100.35,825,109,207,223.61,61.15,21.24,17.46,323.46,273558.98,30,6708.19,5541.37,1.99,90.2,4.5,0.898,0.893,11.55,392.36,Spring,South,Online,B2021025271,57
2021-02-03,Mother Dairy,Yogurt,585,82.25,48117.69,759,258,407,41.26,11.18,8.14,5.26,65.84,51248.58,31,1278.95,-3130.89,-6.51,92.4,4.6,0.813,0.823,20.56,86.08,Spring,South,Online,B2021026145,27
2021-02-04,Mother Dairy,Cheese,731,407.59,297948.76,1009,446,690,164.93,62.75,35.52,22.84,286.04,291249.14,16,2638.87,6699.63,2.25,84.7,4.2,0.896,0.607,20.92,401.34,Spring,West,Retail,B2021027475,81
2021-02-04,Mother Dairy,Curd,1184,52.22,61822.66,1432,413,659,22.9,6.84,5.15,2.18,37.07,55073.94,87,1992.08,6748.73,10.92,87.5,4.4,0.847,0.612,12.97,50.85,Spring,East,Direct,B2021025739,11
2021-02-04,Mother Dairy,Paneer,848,396.26,336029.27,1067,102,294,197.21,46.41,30.33,28.94,302.89,329099.58,30,5916.17,6929.69,2.06,90.5,4.5,0.862,0.668,18.0,391.74,Spring,West,Online,B2021027487,204
2021-02-05,Mother Dairy,Butter,596,528.76,315141.78,737,489,626,250.71,83.96,48.98,35.6,419.25,311493.81,10,2507.09,3647.97,1.16,83.0,4.2,0.788,0.649,13.19,538.05,Spring,Central,Wholesale,B2021027533,249
2021-02-05,Mother Dairy,Ghee,697,646.16,450370.88,944,288,503,274.92,78.84,61.85,28.18,443.78,422502.51,13,3573.91,27868.37,6.19,84.6,4.2,0.827,0.665,10.66,606.49,Spring,West,Wholesale,B2021021875,225
2021-02-05,Mother Dairy,Ghee,850,670.0,569503.79,948,406,503,290.96,129.15,45.88,48.54,514.54,490980.15,11,3200.6,78523.64,13.79,86.7,4.3,0.823,0.736,10.07,706.54,Spring,West,Wholesale,B2021027511,197
2021-02-05,Mother Dairy,Paneer,1382,381.43,527137.32,1592,282,489,178.7,68.95,23.17,18.6,289.42,470231.92,53,9471.33,56905.39,10.8,92.5,4.6,0.797,0.88,24.89,413.25,Spring,Central,Retail,B2021025965,268
2021-02-06,Mother Dairy,Curd,648,48.0,31104.03,876,262,484,21.02,7.29,2.59,2.84,33.75,30213.51,31,651.71,890.52,2.86,85.6,4.3,0.826,0.825,12.29,52.27,Spring,North,Online,B2021023992,16
2021-02-06,Mother Dairy,Curd,718,49.11,35261.82,806,224,273,23.37,5.63,2.49,2.83,34.33,29092.22,61,1425.46,6169.6,17.5,93.0,4.6,0.786,0.666,16.22,48.61,Spring,Central,Direct,B2021025155,4
2021-02-06,Mother Dairy,Ghee,868,608.43,528121.32,973,268,344,262.41,108.54,56.0,40.37,467.32,457848.88,12,3148.9,70272.44,13.31,92.4,4.6,0.851,0.89,16.16,628.24,Spring,South,Wholesale,B2021027577,340
2021-02-06,Mother Dairy,Yogurt,1004,76.69,76993.28,1249,64,304,44.31,13.66,5.21,4.26,67.45,85436.74,27,1196.33,-8443.46,-10.97,91.5,4.6,0.805,0.805,24.01,80.48,Spring,West,Online,B2021028454,29
2021-02-07,Mother Dairy,Lassi,644,37.83,24361.17,822,307,466,19.05,6.74,2.0,2.87,30.66,25636.66,23,438.05,-1275.5,-5.24,81.2,4.1,0.873,0.695,20.99,39.56,Spring,East,Online,B2021027346,41
2021-02-07,Mother Dairy,Paneer,587,354.39,208027.84,722,75,185,196.98,63.48,31.0,18.81,310.28,230326.44,32,6303.5,-22298.6,-10.72,91.2,4.6,0.895,0.885,16.08,332.33,Spring,East,Direct,B2021028425,92
2021-02-07,Mother Dairy,Yogurt,834,79.22,66068.41,1136,162,449,36.96,11.46,7.48,5.69,61.59,72295.64,63,2328.44,-6227.23,-9.43,83.9,4.2,0.821,0.665,18.0,85.23,Spring,South,Online,B2021028548,3
2021-02-08,Mother Dairy,Cheese,229,494.92,113337.03,299,464,522,213.95,67.29,29.67,20.14,331.05,100481.14,7,1497.66,12855.89,11.34,85.0,4.3,0.891,0.708,11.31,451.67,Spring,West,Wholesale,B2021021525,208
2021-02-08,Mother Dairy,Cheese,441,463.35,204338.23,503,291,322,242.84,65.28,35.18,35.82,379.12,194823.75,17,4128.3,9514.48,4.66,83.0,4.2,0.892,0.634,13.88,494.86,Spring,Central,Online,B2021023046,274
2021-02-08,Mother Dairy,Ice Cream,767,118.1,90585.88,910,104,247,60.07,14.71,6.11,8.8,89.7,87513.28,98,5887.17,3072.59,3.39,81.6,4.1,0.831,0.625,10.75,106.64,Spring,North,Wholesale,B2021025444,85
2021-02-08,Mother Dairy,Paneer,1138,343.6,391020.07,1544,457,822,191.12,61.91,31.44,22.14,306.62,481635.45,43,8218.37,-90615.38,-23.17,92.6,4.6,0.783,0.833,21.7,368.18,Spring,South,Retail,B2021024643,119
2021-02-08,Mother Dairy,Yogurt,156,77.84,12143.66,212,281,310,44.64,8.33,6.24,3.2,62.41,13721.85,11,491.01,-1578.19,-13.0,86.4,4.3,0.813,0.662,23.2,83.94,Spring,East,Wholesale,B2021021219,27
2021-02-08,Mother Dairy,Yogurt,965,78.32,75576.17,1075,281,361,40.66,14.24,5.24,2.59,62.72,68524.33,27,1097.69,7051.84,9.33,88.6,4.4,0.813,0.605,14.93,75.9,Spring,West,Wholesale,B2021028604,15
2021-02-09,Mother Dairy,Cheese,1022,416.59,425750.78,1330,80,381,220.79,55.85,30.94,15.18,322.77,441649.01,56,12364.47,-15898.22,-3.73,86.4,4.3,0.839,0.841,16.57,452.38,Spring,South,Retail,B2021027735,199
2021-02-09,Mother Dairy,Ghee,636,667.97,424826.04,797,414,543,348.99,132.41,50.85,31.8,564.06,451303.58,5,1744.97,-26477.54,-6.23,91.4,4.6,0.834,0.917,16.45,698.47,Spring,East,Online,B2021028250,261
2021-02-09,Mother Dairy,Yogurt,735,84.96,62446.23,827,175,221,50.23,9.41,5.1,4.14,68.87,58914.36,39,1959.0,3531.87,5.66,81.5,4.1,0.873,0.904,11.71,89.84,Spring,South,Wholesale,B2021028371,11
2021-02-10,Mother Dairy,Cheese,237,444.95,105453.88,317,453,527,246.67,70.49,24.4,22.81,364.37,116985.3,6,1480.03,-11531.42,-10.94,83.0,4.2,0.859,0.713,16.97,410.4,Spring,East,Retail,B2021029686,224
2021-02-10,Mother Dairy,Ice Cream,662,123.83,81977.89,864,401,596,56.19,17.2,6.92,5.81,86.13,79641.92,93,5225.68,2335.97,2.85,88.7,4.4,0.818,0.821,18.16,123.78,Spring,North,Wholesale,B2021026338,184
2021-02-10,Mother Dairy,Milk,711,60.07,42712.5,889,285,442,26.23,8.01,5.08,3.61,42.94,38540.65,14,367.26,4171.85,9.77,81.6,4.1,0.784,0.948,10.7,55.58,Spring,West,Online,B2021021336,26
2021-02-11,Mother Dairy,Ice Cream,217,107.69,23369.34,287,346,416,48.63,20.26,7.68,6.43,83.01,24650.71,17,826.78,-1281.37,-5.48,89.3,4.5,0.815,0.839,24.86,117.37,Spring,North,Wholesale,B2021029385,143
2021-02-11,Mother Dairy,Ice Cream,1084,119.28,129294.18,1243,131,276,56.74,12.83,10.82,4.33,84.72,110807.16,97,5503.33,18487.02,14.3,85.6,4.3,0.842,0.773,17.97,129.08,Spring,Central,Wholesale,B2021027088,355
2021-02-12,Mother Dairy,Cheese,811,424.57,344326.55,897,116,165,229.68,43.01,22.16,13.75,308.59,280022.94,14,3215.57,64303.61,18.68,84.1,4.2,0.889,0.797,10.28,393.22,Spring,South,Direct,B2021028587,118
2021-02-12,Mother Dairy,Ghee,1005,563.67,566489.92,1251,214,410,236.12,96.43,33.93,19.75,386.23,486712.71,15,3541.73,79777.21,14.08,91.4,4.6,0.856,0.671,22.54,589.0,Spring,East,Direct,B2021023402,99
2021-02-12,Mother Dairy,Lassi,705,43.81,30886.91,816,293,395,19.15,8.16,2.42,2.22,31.95,26647.7,30,574.47,4239.2,13.72,85.8,4.3,0.808,0.832,23.85,47.54,Spring,West,Direct,B2021022344,345
2021-02-12,Mother Dairy,Milk,1105,55.23,61030.62,1269,476,607,29.07,10.95,4.94,3.12,48.08,61476.52,16,465.07,-445.9,-0.73,81.8,4.1,0.887,0.846,12.45,60.58,Spring,Central,Online,B2021028177,17
2021-02-12,Mother Dairy,Yogurt,302,85.93,25951.53,379,335,407,40.44,14.06,6.69,3.74,64.93,24971.02,9,363.93,980.51,3.78,92.9,4.6,0.829,0.718,21.38,83.94,Spring,South,Online,B2021028548,19
2021-02-13,Mother Dairy,Butter,189,540.68,102188.07,230,363,400,298.15,90.48,38.76,20.52,447.9,103315.08,1,298.15,-1127.01,-1.1,90.2,4.5,0.866,0.625,18.47,532.53,Spring,West,Retail,B2021029706,244
2021-02-13,Mother Dairy,Ice Cream,631,128.33,80976.34,805,129,279,52.78,23.48,6.78,6.96,89.99,74873.45,46,2427.84,6102.89,7.54,85.8,4.3,0.87,0.807,15.77,122.07,Spring,East,Online,B2021025212,121
2021-02-13,Mother Dairy,Paneer,1347,405.99,546864.33,1782,492,896,209.96,63.56,33.44,29.45,336.41,622995.44,112,23515.08,-76131.12,-13.92,84.8,4.2,0.832,0.604,17.85,423.24,Spring,East,Wholesale,B2021025205,249
2021-02-14,Mother Dairy,Curd,414,52.82,21865.88,475,68,121,27.74,6.2,4.05,3.66,41.65,20950.07,42,1165.23,915.81,4.19,91.7,4.6,0.839,0.871,11.68,52.58,Spring,East,Direct,B2021025520,23
2021-02-14,Mother Dairy,Ice Cream,182,121.51,22115.47,230,134,162,72.03,16.22,6.33,3.9,98.49,24236.5,22,1584.71,-2121.04,-9.59,81.0,4.0,0.786,0.826,20.24,120.0,Spring,Central,Retail,B2021025059,355
2021-02-14,Mother Dairy,Milk,123,64.66,7953.13,137,248,241,36.4,7.2,4.55,3.75,51.9,7147.31,1,36.4,805.83,10.13,81.2,4.1,0.883,0.668,11.44,61.0,Spring,South,Retail,B2021025175,21
2021-02-14,Mother Dairy,Yogurt,432,85.23,36819.38,543,237,332,44.57,12.57,4.49,5.76,67.38,37614.3,23,1025.05,-794.91,-2.16,88.9,4.4,0.836,0.95,22.01,76.93,Spring,Central,Wholesale,B2021024182,11
2021-02-15,Mother Dairy,Curd,733,47.28,34658.1,1017,328,588,25.74,7.0,2.55,3.23,38.52,40974.94,70,1801.65,-6316.84,-18.23,91.0,4.5,0.844,0.689,14.62,51.88,Spring,Central,Retail,B2021022157,19
2021-02-15,Mother Dairy,Lassi,753,38.95,29327.68,1031,281,535,23.09,5.77,3.02,2.96,34.84,37696.58,77,1777.83,-8368.9,-28.54,83.1,4.2,0.849,0.621,19.97,41.72,Spring,East,Wholesale,B2021022638,256
2021-02-15,Mother Dairy,Milk,252,58.69,14790.22,306,309,338,26.73,7.5,5.32,2.89,42.45,13068.68,3,80.19,1721.53,11.64,91.6,4.6,0.804,0.911,22.8,58.96,Spring,East,Online,B2021027662,17
2021-02-16,Mother Dairy,Lassi,975,45.92,44771.3,1109,345,462,25.75,4.76,4.14,2.58,37.23,43017.97,67,1725.27,1753.33,3.92,82.0,4.1,0.8,0.719,21.31,44.17,Spring,North,Online,B2021023018,263
2021-02-16,Mother Dairy,Lassi,396,43.99,17419.55,525,392,505,24.66,5.86,2.26,1.54,34.32,18389.0,15,369.91,-969.46,-5.57,86.9,4.3,0.889,0.633,13.78,43.69,Spring,South,Wholesale,B2021022279,144
2021-02-17,Mother Dairy,Cheese,612,429.43,262811.7,818,433,591,235.96,53.64,41.34,15.62,346.55,289380.41,25,5898.94,-26568.72,-10.11,90.4,4.5,0.862,0.822,23.12,414.44,Spring,West,Online,B2021021190,285
2021-02-17,Mother Dairy,Ghee,123,670.71,82497.81,162,366,372,303.81,98.96,44.83,42.93,490.53,79769.49,1,303.81,2728.32,3.31,82.7,4.1,0.841,0.796,24.11,638.02,Spring,West,Wholesale,B2021027699,97
2021-02-17,Mother Dairy,Lassi,882,46.31,40846.04,990,417,523,24.99,7.61,4.5,3.56,40.66,42026.22,71,1774.39,-1180.18,-2.89,86.5,4.3,0.833,0.886,17.86,43.14,Spring,West,Direct,B2021026770,276
2021-02-18,Mother Dairy,Curd,1076,48.15,51804.82,1269,120,281,20.73,8.64,2.7,3.1,35.17,46598.65,95,1969.82,5206.17,10.05,81.3,4.1,0.843,0.653,17.18,51.38,Spring,East,Direct,B2021022470,14
2021-02-18,Mother Dairy,Ghee,758,634.06,480619.21,868,50,125,344.66,72.49,63.27,46.36,526.78,458967.34,5,1723.29,21651.87,4.5,81.3,4.1,0.89,0.617,18.74,656.4,Spring,South,Direct,B2021021638,268
2021-02-18,Mother Dairy,Ghee,321,635.17,203889.98,440,151,240,333.89,65.59,48.39,31.18,479.05,211449.87,2,667.79,-7559.89,-3.71,81.7,4.1,0.827,0.603,10.77,577.3,Spring,South,Wholesale,B2021027246,293
2021-02-18,Mother Dairy,Ice Cream,1418,124.48,176508.78,1791,347,700,64.05,23.41,9.45,8.97,105.87,201720.48,189,12104.79,-25211.7,-14.28,86.4,4.3,0.824,0.676,22.41,112.47,Spring,North,Online,B2021026509,150
2021-02-18,Mother Dairy,Milk,427,60.16,25687.57,590,342,460,28.94,6.51,5.99,2.26,43.7,26158.53,13,376.2,-470.96,-1.83,83.3,4.2,0.86,0.888,24.15,59.25,Spring,Central,Online,B2021025715,7
2021-02-19,Mother Dairy,Cheese,961,428.49,411783.58,1063,83,182,188.17,44.95,40.44,24.47,298.03,321512.24,25,4704.19,90271.34,21.92,88.5,4.4,0.889,0.845,24.38,421.77,Spring,South,Direct,B2021026157,44
2021-02-19,Mother Dairy,Curd,430,49.3,21199.93,517,216,289,23.22,5.36,3.0,3.82,35.4,18693.91,17,394.66,2506.02,11.82,87.1,4.4,0.886,0.779,24.47,52.36,Spring,North,Online,B2021021945,21
2021-02-19,Mother Dairy,Ghee,1117,632.24,706215.29,1478,66,393,254.51,64.72,35.26,24.46,378.96,561878.92,7,1781.57,144336.37,20.44,92.0,4.6,0.865,0.616,16.87,640.34,Spring,East,Online,B2021025287,255
2021-02-19,Mother Dairy,Ghee,884,605.88,535599.75,1047,500,638,278.31,107.61,58.33,24.79,469.03,492745.88,6,1669.84,42853.87,8.0,87.0,4.3,0.852,0.863,19.46,657.77,Spring,South,Wholesale,B2021025300,283
2021-02-19,Mother Dairy,Ice Cream,1116,115.02,128367.06,1490,401,761,48.78,17.36,10.09,7.43,83.66,129626.84,102,4975.31,-1259.78,-0.98,82.2,4.1,0.881,0.632,10.37,111.88,Spring,East,Retail,B2021028855,133
2021-02-20,Mother Dairy,Butter,926,553.3,512354.64,1286,83,409,272.45,59.59,33.55,41.76,407.35,526579.94,10,2724.54,-14225.3,-2.78,86.1,4.3,0.816,0.691,13.15,595.44,Spring,East,Retail,B2021025826,101
2021-02-20,Mother Dairy,Butter,240,516.77,124025.5,314,179,212,306.33,101.1,46.76,28.99,483.17,152939.84,4,1225.3,-28914.34,-23.31,81.8,4.1,0.839,0.719,17.98,541.75,Spring,Central,Direct,B2021029664,110
2021-02-20,Mother Dairy,Lassi,982,45.79,44960.89,1150,303,428,21.7,6.64,4.06,3.46,35.87,42744.49,69,1497.43,2216.4,4.93,84.2,4.2,0.86,0.792,20.17,42.85,Spring,South,Wholesale,B2021024591,187
2021-02-21,Mother Dairy,Ghee,977,593.27,579621.91,1169,416,605,262.55,88.94,48.28,36.78,436.55,514524.05,16,4200.85,65097.86,11.23,88.1,4.4,0.827,0.861,19.35,626.12,Spring,Central,Retail,B2021026426,45
2021-02-22,Mother Dairy,Butter,1017,541.74,550954.28,1141,251,370,276.22,74.12,41.69,38.51,430.53,495382.4,15,4143.27,55571.88,10.09,83.3,4.2,0.834,0.749,16.31,490.37,Spring,West,Wholesale,B2021025295,279
2021-02-22,Mother Dairy,Cheese,822,497.64,409057.31,1098,455,686,291.75,68.08,28.06,25.04,412.93,464777.63,39,11378.19,-55720.32,-13.62,88.9,4.4,0.839,0.82,19.87,497.99,Spring,Central,Direct,B2021025185,168
2021-02-22,Mother Dairy,Curd,218,46.63,10165.57,267,225,272,23.65,6.73,3.14,3.33,36.86,10314.01,20,473.07,-148.44,-1.46,87.1,4.4,0.852,0.608,17.25,46.35,Spring,East,Direct,B2021022482,10
2021-02-22,Mother Dairy,Curd,378,47.59,17988.62,480,469,545,21.16,6.86,4.11,3.71,35.84,18047.76,40,846.32,-59.14,-0.33,89.5,4.5,0.848,0.619,22.23,44.83,Spring,East,Wholesale,B2021023449,23
2021-02-22,Mother Dairy,Curd,640,53.26,34085.57,762,109,213,28.12,9.31,3.32,4.17,44.92,35240.98,36,1012.36,-1155.42,-3.39,92.4,4.6,0.86,0.653,20.82,48.67,Spring,Central,Online,B2021022732,29
2021-02-22,Mother Dairy,Paneer,1125,418.88,471241.63,1474,114,460,237.22,79.64,33.71,14.51,365.08,562083.24,101,23959.14,-90841.61,-19.28,89.0,4.5,0.885,0.659,13.85,388.7,Spring,East,Retail,B2021024581,96
2021-02-23,Mother Dairy,Butter,727,571.86,415744.56,824,292,383,246.48,99.91,46.38,20.34,413.1,342122.73,7,1725.35,73621.84,17.71,90.1,4.5,0.875,0.758,12.87,566.24,Spring,Central,Wholesale,B2021028259,201
2021-02-23,Mother Dairy,Cheese,1178,468.5,551893.77,1530,195,522,262.1,57.16,45.86,31.02,396.15,616331.0,39,10222.01,-64437.22,-11.68,84.2,4.2,0.85,0.936,10.55,473.76,Spring,South,Online,B2021025631,345
2021-02-23,Mother Dairy,Curd,299,52.85,15803.46,344,316,321,31.08,9.63,3.84,2.63,47.18,17038.77,26,808.18,-1235.31,-7.82,90.7,4.5,0.849,0.601,15.97,54.98,Spring,Central,Retail,B2021028255,18
2021-02-23,Mother Dairy,Lassi,186,43.68,8124.76,214,245,262,22.69,5.28,3.75,2.46,34.18,7450.95,6,136.15,673.82,8.29,87.3,4.4,0.801,0.661,17.11,43.73,Spring,Central,Direct,B2021021151,194
2021-02-23,Mother Dairy,Lassi,424,41.16,17452.66,474,393,414,21.07,5.26,2.43,1.96,30.71,14832.04,13,273.9,2620.62,15.02,92.0,4.6,0.785,0.776,11.12,39.45,Spring,West,Retail,B2021027187,344
2021-02-23,Mother Dairy,Lassi,545,42.75,23300.8,723,336,487,25.02,6.67,4.2,2.84,38.73,29026.26,41,1025.85,-5725.46,-24.57,87.9,4.4,0.859,0.933,13.16,44.04,Spring,West,Retail,B2021023895,277
2021-02-24,Mother Dairy,Butter,588,561.53,330177.26,756,371,500,249.96,66.19,42.18,43.66,401.98,304894.29,4,999.84,25282.97,7.66,80.8,4.0,0.858,0.717,15.59,564.0,Spring,North,Wholesale,B2021029028,277
2021-02-24,Mother Dairy,Butter,333,534.3,177922.5,433,143,195,237.37,72.67,40.12,23.03,373.2,162783.41,5,1186.86,15139.09,8.51,83.0,4.1,0.837,0.813,19.58,582.25,Spring,West,Direct,B2021021799,68
2021-02-24,Mother Dairy,Cheese,1146,493.91,566016.54,1591,371,770,267.86,91.41,41.41,21.14,421.82,684509.25,50,13393.1,-118492.71,-20.93,84.0,4.2,0.785,0.919,15.89,502.51,Spring,South,Online,B2021024004,180
2021-02-24,Mother Dairy,Ghee,540,583.05,314845.61,657,98,170,280.19,76.66,54.34,28.23,439.42,290380.02,6,1681.12,24465.59,7.77,90.5,4.5,0.896,0.921,11.72,569.12,Spring,Central,Wholesale,B2021023872,132
2021-02-24,Mother Dairy,Yogurt,704,80.45,56638.79,930,267,459,40.47,14.31,6.61,4.97,66.37,63339.75,40,1618.97,-6700.96,-11.83,82.3,4.1,0.834,0.672,13.96,82.18,Spring,North,Retail,B2021029520,3
2021-02-25,Mother Dairy,Butter,824,567.34,467484.63,1133,204,494,279.36,108.6,41.71,36.21,465.88,530912.52,11,3072.99,-63427.89,-13.57,81.3,4.1,0.793,0.775,21.03,607.59,Spring,Central,Direct,B2021022044,126
2021-02-25,Mother Dairy,Ice Cream,1216,136.67,166185.51,1465,145,378,76.0,25.34,11.44,9.53,122.31,191040.74,156,11855.87,-24855.23,-14.96,87.0,4.4,0.88,0.915,21.69,145.42,Spring,East,Direct,B2021024817,182
2021-02-26,Mother Dairy,Butter,547,541.51,296206.98,689,432,542,224.32,94.4,50.17,36.34,405.24,280105.03,4,897.29,16101.95,5.44,87.6,4.4,0.873,0.906,22.57,546.95,Spring,Central,Retail,B2021026846,164
2021-02-26,Mother Dairy,Cheese,790,443.13,350071.82,935,372,516,242.04,53.39,33.99,21.87,351.29,332329.41,16,3872.65,17742.41,5.07,90.6,4.5,0.839,0.914,23.38,445.35,Spring,West,Retail,B2021021505,72
2021-02-26,Mother Dairy,Cheese,438,433.91,190052.45,508,361,396,228.39,81.14,28.45,18.02,356.01,183363.34,11,2512.32,6689.1,3.52,82.9,4.1,0.819,0.772,11.19,456.98,Spring,West,Online,B2021026094,308
2021-02-26,Mother Dairy,Curd,408,51.05,20830.37,469,87,114,27.87,10.05,4.62,3.5,46.04,22122.85,19,529.44,-1292.48,-6.2,90.6,4.5,0.876,0.635,12.98,55.91,Spring,South,Retail,B2021025899,7
2021-02-26,Mother Dairy,Ghee,217,644.97,139959.07,255,435,471,353.33,103.14,48.39,42.06,546.91,140522.91,3,1059.99,-563.84,-0.4,87.0,4.3,0.837,0.626,16.22,599.58,Spring,West,Online,B2021022672,261
2021-02-26,Mother Dairy,Lassi,758,47.26,35819.81,1034,178,425,26.02,7.3,2.44,2.7,38.46,40806.81,40,1040.8,-4987.01,-13.92,86.6,4.3,0.882,0.818,23.81,43.12,Spring,East,Retail,B2021021668,337
2021-02-27,Mother Dairy,Yogurt,190,87.35,16595.76,246,146,152,37.83,11.74,7.54,4.96,62.07,15533.79,7,264.82,1061.97,6.4,81.7,4.1,0.802,0.89,16.65,93.94,Spring,East,Retail,B2021027858,7
2021-02-28,Mother Dairy,Curd,389,50.07,19477.26,468,162,216,23.66,9.36,4.8,3.4,41.22,19998.57,30,709.71,-521.31,-2.68,92.8,4.6,0.838,0.752,13.95,46.89,Spring,North,Retail,B2021023123,14
2021-02-28,Mother Dairy,Curd,131,45.58,5971.54,178,104,148,26.13,7.43,4.55,3.29,41.39,7525.05,6,156.76,-1553.51,-26.02,86.8,4.3,0.81,0.893,21.35,47.74,Spring,West,Wholesale,B2021024630,4
2021-02-28,Mother Dairy,Ice Cream,718,135.88,97564.27,925,272,461,64.68,26.83,13.05,10.08,114.64,112964.93,107,6920.42,-15400.66,-15.79,90.0,4.5,0.794,0.674,16.28,143.78,Spring,East,Retail,B2021023728,307
2021-03-01,Mother Dairy,Ghee,1079,663.01,715386.61,1209,362,469,287.69,71.93,56.84,23.0,439.46,534185.14,10,2876.94,181201.47,25.33,89.4,4.5,0.862,0.676,21.8,724.3,Spring,West,Online,B2021032055,359
2021-03-01,Mother Dairy,Paneer,519,393.64,204298.71,641,355,462,198.74,55.51,19.81,14.37,288.42,189249.52,22,4372.3,15049.19,7.37,84.8,4.2,0.831,0.746,16.04,370.7,Spring,South,Online,B2021037154,194
2021-03-02,Mother Dairy,Butter,1230,531.88,654216.39,1625,458,828,245.07,84.84,52.21,18.29,400.41,652871.76,9,2205.6,1344.63,0.21,82.6,4.1,0.81,0.838,16.46,543.35,Spring,North,Retail,B2021037377,34
2021-03-02,Mother Dairy,Butter,1310,573.91,751823.47,1791,92,556,301.68,84.29,52.04,32.78,470.8,846524.27,11,3318.52,-94700.8,-12.6,86.4,4.3,0.846,0.666,20.34,624.52,Spring,West,Direct,B2021038575,204
2021-03-02,Mother Dairy,Cheese,1119,448.1,501427.23,1356,145,342,249.11,62.16,43.36,28.79,383.42,525151.79,21,5231.37,-23724.56,-4.73,89.0,4.4,0.868,0.682,16.05,416.22,Spring,South,Direct,B2021035356,57
2021-03-02,Mother Dairy,Milk,1149,59.48,68348.22,1274,125,236,28.68,7.69,3.76,2.7,42.83,55256.02,24,688.22,13092.2,19.16,91.7,4.6,0.898,0.945,11.47,62.62,Spring,East,Retail,B2021032510,24
2021-03-03,Mother Dairy,Cheese,509,501.95,255494.82,680,189,321,286.82,90.9,47.83,33.72,459.26,316888.64,16,4589.05,-61393.81,-24.03,93.1,4.7,0.894,0.782,23.26,548.58,Spring,North,Online,B2021036433,210
2021-03-03,Mother Dairy,Curd,1104,51.56,56919.29,1515,159,535,27.91,8.3,3.5,3.07,42.79,68308.92,125,3489.24,-11389.63,-20.01,83.1,4.2,0.858,0.922,13.23,49.19,Spring,West,Direct,B2021038448,3
2021-03-03,Mother Dairy,Curd,184,45.65,8400.36,208,67,83,20.82,8.16,4.15,2.65,35.78,7817.32,18,374.77,583.03,6.94,92.9,4.6,0.864,0.681,21.29,49.29,Spring,Central,Retail,B2021034170,24
2021-03-03,Mother Dairy,Lassi,1037,40.2,41689.49,1382,191,491,19.61,4.76,2.77,1.31,28.45,40158.22,43,843.14,1531.26,3.67,89.9,4.5,0.829,0.91,12.69,39.66,Spring,North,Online,B2021033104,160
2021-03-04,Mother Dairy,Butter,563,598.1,336728.26,669,193,255,340.13,94.1,54.05,45.91,534.19,358392.74,3,1020.38,-21664.48,-6.43,86.9,4.3,0.819,0.798,14.41,623.7,Spring,Central,Online,B2021034255,103
2021-03-04,Mother Dairy,Ghee,669,717.77,480188.44,850,402,569,334.45,84.89,52.37,22.0,493.7,420986.18,4,1337.78,59202.27,12.33,87.8,4.4,0.864,0.791,24.75,759.35,Spring,East,Retail,B2021038630,296
2021-03-04,Mother Dairy,Ice Cream,401,156.01,62560.67,533,395,481,86.67,23.31,10.79,8.12,128.9,70868.59,25,2166.79,-8307.92,-13.28,81.6,4.1,0.843,0.937,15.51,162.44,Spring,Central,Retail,B2021036330,141
