Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2021-02-03,Amul,Ice Cream,443,95.23,42184.9,601,439,552,49.26,10.86,8.3,3.03,71.45,45504.62,52,2561.3,-3319.72,-7.87,87.1,4.4,0.819,0.668,27.8,99.68,Spring,West,Online,B2021023716,298
2021-02-03,Amul,Lassi,338,39.02,13188.99,406,114,161,16.75,7.09,3.6,1.73,29.16,12309.84,28,468.91,879.15,6.67,91.4,4.6,0.825,0.67,16.26,37.22,Spring,East,Online,B2021025277,189
2021-02-04,Amul,Butter,1253,496.34,621919.63,1627,302,660,276.98,72.52,48.15,26.69,424.34,695933.15,20,5539.54,-74013.52,-11.9,92.5,4.6,0.923,0.647,18.08,494.87,Spring,Central,Retail,B2021021554,318
2021-02-04,Amul,Butter,988,528.23,521890.71,1317,193,508,235.2,56.08,37.32,42.23,370.82,490490.19,9,2116.8,31400.52,6.02,95.5,4.8,0.865,0.886,21.63,576.68,Spring,South,Wholesale,B2021026612,285
2021-02-04,Amul,Butter,353,454.4,160404.5,442,72,138,187.68,51.73,27.82,33.49,300.71,133663.81,4,750.7,26740.69,16.67,88.6,4.4,0.866,0.763,18.49,421.41,Spring,West,Direct,B2021021978,307
2021-02-04,Amul,Ghee,273,551.89,150665.01,308,70,55,278.52,85.39,52.02,35.31,451.24,139819.0,3,835.56,10846.01,7.2,85.3,4.3,0.913,0.698,15.46,501.78,Spring,West,Direct,B2021029737,149
2021-02-04,Amul,Ghee,574,543.69,312078.06,769,261,443,229.65,78.08,33.44,17.78,358.96,278569.73,11,2526.19,33508.33,10.74,96.4,4.8,0.887,0.737,16.17,506.73,Spring,East,Wholesale,B2021028117,240
2021-02-04,Amul,Lassi,1488,40.21,59835.86,1641,290,438,20.66,5.38,2.96,3.16,32.16,54176.16,68,1404.76,5659.7,9.46,95.0,4.8,0.868,0.899,31.02,37.65,Spring,East,Retail,B2021021808,55
2021-02-04,Amul,Lassi,337,38.59,13004.57,459,150,256,20.89,4.99,2.3,2.91,31.09,14937.63,32,668.39,-1933.06,-14.86,89.9,4.5,0.917,0.85,20.11,37.95,Spring,North,Retail,B2021022634,360
2021-02-05,Amul,Cheese,983,424.8,417573.54,1153,53,207,233.06,60.78,32.04,22.84,348.73,413268.49,48,11186.83,4305.05,1.03,85.7,4.3,0.832,0.875,26.5,403.75,Spring,West,Retail,B2021021494,211
2021-02-05,Amul,Curd,592,41.58,24613.81,821,308,514,21.53,7.23,3.09,1.53,33.38,28543.69,53,1141.29,-3929.88,-15.97,91.2,4.6,0.839,0.772,28.32,39.52,Spring,West,Direct,B2021024241,18
2021-02-05,Amul,Ghee,618,594.43,367360.1,803,426,571,346.31,70.19,57.82,21.59,495.91,399949.44,5,1731.56,-32589.34,-8.87,87.1,4.4,0.867,0.622,30.09,535.07,Spring,East,Direct,B2021021214,340
2021-02-05,Amul,Ghee,1058,634.33,671120.87,1188,224,334,359.54,97.5,38.04,33.6,528.69,633111.77,14,5033.56,38009.09,5.66,86.7,4.3,0.859,0.815,28.93,582.98,Spring,North,Wholesale,B2021027962,197
2021-02-06,Amul,Cheese,520,397.34,206617.97,700,255,401,229.29,74.97,23.02,21.23,348.51,248775.48,21,4815.05,-42157.51,-20.4,89.9,4.5,0.924,0.819,15.58,409.55,Spring,East,Direct,B2021026188,84
2021-02-06,Amul,Yogurt,1221,66.92,81713.48,1357,191,302,32.86,12.68,6.31,5.11,56.96,79896.91,79,2595.69,1816.57,2.22,90.8,4.5,0.896,0.766,27.87,62.24,Spring,East,Direct,B2021024398,11
2021-02-07,Amul,Curd,861,49.51,42629.05,985,224,345,28.55,9.21,2.76,3.89,44.41,46224.72,87,2483.42,-3595.67,-8.43,94.8,4.7,0.906,0.854,21.93,54.35,Spring,North,Online,B2021026299,25
2021-02-07,Amul,Ice Cream,351,99.26,34839.51,462,341,443,42.96,17.77,6.67,5.96,73.35,35779.46,44,1890.32,-939.94,-2.7,90.9,4.5,0.899,0.725,33.58,107.79,Spring,Central,Direct,B2021027507,344
2021-02-07,Amul,Milk,954,54.93,52399.24,1304,275,588,27.76,10.36,5.1,1.84,45.06,59617.26,31,860.53,-7218.02,-13.78,95.8,4.8,0.838,0.929,33.59,56.22,Spring,East,Online,B2021023705,25
2021-02-07,Amul,Paneer,1051,384.41,404010.09,1344,296,541,171.09,46.24,22.14,13.24,252.71,347335.88,45,7699.12,56674.21,14.03,88.3,4.4,0.833,0.614,33.94,381.76,Spring,Central,Direct,B2021026855,219
2021-02-08,Amul,Lassi,1012,38.77,39237.9,1214,131,319,17.82,5.8,2.15,1.99,27.77,35080.29,77,1372.44,4157.61,10.6,85.1,4.3,0.928,0.814,30.35,36.69,Spring,Central,Direct,B2021026039,288
2021-02-08,Amul,Lassi,1425,35.58,50698.95,1993,251,777,14.65,4.08,3.53,2.16,24.43,50118.52,98,1436.08,580.43,1.14,86.6,4.3,0.907,0.839,22.78,36.25,Spring,Central,Direct,B2021025544,325
2021-02-08,Amul,Yogurt,415,78.28,32485.05,548,343,468,40.12,14.21,4.88,5.34,64.54,35851.38,12,481.44,-3366.33,-10.36,88.0,4.4,0.908,0.904,17.3,85.61,Spring,East,Direct,B2021024411,12
2021-02-09,Amul,Milk,782,52.2,40819.6,1017,372,581,29.2,9.43,4.53,3.7,46.85,48379.4,25,729.91,-7559.8,-18.52,95.4,4.8,0.857,0.861,27.53,48.09,Spring,South,Retail,B2021024467,29
2021-02-10,Amul,Curd,724,45.44,32897.12,942,362,530,27.08,7.97,2.87,2.76,40.69,39275.32,35,947.81,-6378.2,-19.39,92.4,4.6,0.927,0.778,28.14,42.16,Spring,East,Retail,B2021026480,7
2021-02-10,Amul,Curd,643,41.9,26941.03,715,290,329,23.19,8.09,2.31,2.31,35.9,26388.67,31,718.77,552.37,2.05,95.9,4.8,0.891,0.608,15.21,38.46,Spring,South,Retail,B2021021720,21
2021-02-10,Amul,Ghee,932,635.54,592318.72,1156,135,313,362.95,103.58,38.2,42.57,547.3,635224.99,7,2540.64,-42906.27,-7.24,90.7,4.5,0.866,0.617,31.91,642.89,Spring,East,Retail,B2021025337,215
2021-02-11,Amul,Ice Cream,574,105.93,60802.52,801,134,316,52.59,20.94,5.41,8.37,87.32,74095.87,79,4154.67,-13293.36,-21.86,97.8,4.9,0.828,0.843,29.12,114.33,Spring,West,Online,B2021023658,364
2021-02-11,Amul,Ice Cream,366,111.01,40630.15,499,230,361,63.75,20.18,6.08,6.27,96.29,51744.37,58,3697.44,-11114.22,-27.35,90.2,4.5,0.878,0.84,34.17,119.34,Spring,West,Retail,B2021021582,236
2021-02-11,Amul,Ice Cream,818,101.18,82762.7,1066,58,266,46.46,11.1,8.94,4.93,71.42,78972.34,61,2834.14,3790.36,4.58,89.1,4.5,0.9,0.925,27.49,100.61,Spring,East,Online,B2021028221,188
2021-02-12,Amul,Butter,172,537.94,92525.12,202,268,273,236.33,105.8,33.3,17.6,393.03,79627.56,1,236.33,12897.56,13.94,86.4,4.3,0.822,0.836,24.7,565.95,Spring,East,Online,B2021022834,323
2021-02-12,Amul,Ice Cream,1281,116.72,149515.93,1578,153,437,53.55,21.09,10.52,4.35,89.5,144719.57,65,3480.87,4796.36,3.21,95.6,4.8,0.896,0.732,32.09,106.86,Spring,East,Wholesale,B2021024509,41
2021-02-13,Amul,Ice Cream,218,104.17,22709.58,280,168,197,50.17,13.98,9.12,3.67,76.95,22148.19,12,602.08,561.39,2.47,91.5,4.6,0.841,0.833,20.36,96.46,Spring,South,Online,B2021025989,38
2021-02-13,Amul,Lassi,870,36.99,32177.55,1061,304,462,18.8,4.79,1.9,2.52,28.01,30325.4,32,601.63,1852.15,5.76,95.8,4.8,0.828,0.857,29.59,39.36,Spring,South,Wholesale,B2021028954,265
2021-02-13,Amul,Lassi,351,36.79,12914.87,432,111,168,17.61,4.49,2.46,2.78,27.34,12358.4,31,545.96,556.46,4.31,90.0,4.5,0.918,0.608,27.15,34.9,Spring,South,Direct,B2021021056,77
2021-02-13,Amul,Milk,261,54.98,14349.11,325,470,524,22.92,7.35,3.27,3.58,37.12,12201.58,6,137.53,2147.53,14.97,85.8,4.3,0.832,0.903,34.89,51.64,Spring,North,Retail,B2021027000,18
2021-02-13,Amul,Yogurt,1277,81.85,104519.96,1717,334,740,38.93,12.34,5.18,6.19,62.65,109831.66,58,2258.23,-5311.7,-5.08,89.2,4.5,0.839,0.655,20.62,86.45,Spring,North,Direct,B2021024083,4
2021-02-14,Amul,Cheese,121,427.32,51705.31,145,53,31,183.63,80.04,28.03,26.16,317.87,47008.94,5,918.15,4696.37,9.08,89.7,4.5,0.813,0.871,17.27,415.28,Spring,East,Wholesale,B2021024278,266
2021-02-14,Amul,Milk,1191,58.76,69979.37,1526,70,405,29.56,6.52,5.73,3.99,45.8,70653.29,26,768.51,-673.92,-0.96,86.5,4.3,0.896,0.887,21.66,61.1,Spring,South,Retail,B2021022023,5
2021-02-14,Amul,Yogurt,252,75.41,19003.52,330,456,528,42.84,12.36,5.66,4.88,65.73,22462.93,18,771.07,-3459.42,-18.2,88.0,4.4,0.876,0.865,18.28,71.82,Spring,East,Retail,B2021027987,26
2021-02-15,Amul,Curd,607,46.59,28281.31,754,417,535,21.67,8.82,4.31,3.2,37.99,29402.6,35,758.34,-1121.29,-3.96,87.4,4.4,0.81,0.841,28.5,46.97,Spring,West,Retail,B2021027642,5
2021-02-15,Amul,Ghee,333,548.88,182776.03,446,255,319,267.2,63.57,46.22,19.94,396.93,177832.96,3,801.59,4943.07,2.7,91.8,4.6,0.809,0.613,28.75,587.9,Spring,East,Direct,B2021023297,160
2021-02-15,Amul,Ghee,646,611.59,395088.6,842,444,591,329.12,73.12,54.62,47.67,504.54,426468.15,5,1645.61,-31379.55,-7.94,94.6,4.7,0.888,0.659,20.32,659.38,Spring,East,Online,B2021026517,215
2021-02-16,Amul,Paneer,647,348.9,225738.43,861,76,240,193.14,64.82,27.45,10.87,296.29,264761.34,50,9657.15,-39022.91,-17.29,86.6,4.3,0.859,0.943,18.77,342.68,Spring,East,Online,B2021022666,322
2021-02-17,Amul,Lassi,633,43.07,27265.23,795,139,256,18.74,7.76,4.1,2.31,32.91,26933.15,41,768.18,332.07,1.22,86.1,4.3,0.879,0.685,34.95,46.2,Spring,Central,Retail,B2021029766,269
2021-02-17,Amul,Paneer,972,343.55,333927.66,1316,102,427,192.11,62.27,29.78,16.97,301.12,402800.14,34,6531.58,-68872.48,-20.62,87.4,4.4,0.858,0.602,22.21,355.61,Spring,South,Direct,B2021022770,56
2021-02-18,Amul,Curd,100,48.76,4876.36,122,290,291,23.4,8.24,2.44,3.16,37.24,4777.23,10,233.99,99.13,2.03,88.1,4.4,0.924,0.924,28.07,53.06,Spring,Central,Online,B2021029062,6
2021-02-18,Amul,Ghee,417,604.43,252046.69,533,280,358,325.71,106.02,58.29,42.49,532.52,286111.23,7,2279.98,-34064.54,-13.52,91.5,4.6,0.911,0.716,31.75,556.06,Spring,South,Online,B2021029449,308
2021-02-18,Amul,Ghee,624,649.68,405397.62,810,169,354,293.44,77.14,41.46,39.7,451.74,367372.86,5,1467.19,38024.76,9.38,94.6,4.7,0.882,0.679,22.11,694.63,Spring,North,Online,B2021025650,188
2021-02-18,Amul,Paneer,406,366.44,148773.11,455,380,404,150.79,42.69,32.16,23.16,248.81,115015.78,12,1809.49,33757.33,22.69,89.2,4.5,0.921,0.899,19.62,343.85,Spring,Central,Online,B2021021039,205
2021-02-19,Amul,Butter,1183,542.42,641685.04,1564,475,850,251.61,55.57,39.4,41.91,388.5,612397.33,19,4780.65,29287.72,4.56,86.4,4.3,0.912,0.874,34.4,551.21,Spring,South,Retail,B2021028124,234
2021-02-19,Amul,Butter,509,572.56,291432.05,671,142,254,322.6,109.63,32.0,40.43,504.66,340565.15,6,1935.6,-49133.1,-16.86,87.5,4.4,0.825,0.79,27.28,538.98,Spring,South,Retail,B2021024698,59
2021-02-19,Amul,Lassi,1281,37.89,48534.99,1772,123,606,22.31,5.63,2.23,1.68,31.86,58075.97,73,1628.63,-9540.98,-19.66,87.6,4.4,0.861,0.625,34.6,37.53,Spring,South,Wholesale,B2021022005,147
2021-02-19,Amul,Paneer,329,350.19,115212.14,432,336,391,140.93,48.99,20.92,27.73,238.57,104612.7,11,1550.28,10599.44,9.2,85.5,4.3,0.835,0.82,19.12,350.7,Spring,West,Wholesale,B2021028690,176
2021-02-20,Amul,Ice Cream,724,129.75,93938.38,916,443,618,66.04,14.4,11.05,4.55,96.04,90816.14,43,2839.91,3122.25,3.32,95.8,4.8,0.858,0.802,26.33,140.99,Spring,South,Direct,B2021022297,332
2021-02-20,Amul,Lassi,1196,39.37,47089.55,1535,423,720,18.44,7.02,2.29,1.56,29.3,46301.15,72,1327.5,788.39,1.67,90.7,4.5,0.907,0.735,25.6,42.53,Spring,East,Direct,B2021029851,281
2021-02-20,Amul,Milk,1161,52.36,60788.82,1489,258,575,29.57,9.45,4.48,2.39,45.89,69425.43,37,1093.93,-8636.61,-14.21,89.8,4.5,0.861,0.802,29.64,57.59,Spring,Central,Direct,B2021022291,16
2021-02-20,Amul,Paneer,502,338.95,170151.29,585,65,113,147.29,64.94,18.95,11.7,242.88,146944.47,33,4860.47,23206.82,13.64,89.5,4.5,0.846,0.68,28.57,333.86,Spring,West,Online,B2021027190,137
2021-02-21,Amul,Curd,365,47.93,17495.62,459,435,525,23.96,4.81,3.22,2.29,34.28,16214.07,20,479.12,1281.55,7.32,92.2,4.6,0.853,0.82,17.65,46.89,Spring,West,Wholesale,B2021025145,7
2021-02-21,Amul,Yogurt,938,78.07,73229.0,1284,453,760,43.32,12.76,4.66,6.0,66.74,88248.41,59,2556.12,-15019.41,-20.51,86.6,4.3,0.904,0.892,24.45,82.58,Spring,East,Wholesale,B2021024594,28
2021-02-22,Amul,Ghee,1032,643.95,664557.66,1394,148,491,336.34,84.13,36.32,35.69,492.47,691547.98,15,5045.05,-26990.32,-4.06,87.3,4.4,0.906,0.794,25.97,682.66,Spring,East,Wholesale,B2021024858,278
2021-02-22,Amul,Ice Cream,460,126.93,58385.59,618,116,248,67.87,16.15,11.26,8.72,104.0,68615.47,64,4343.71,-10229.88,-17.52,88.1,4.4,0.903,0.77,31.01,135.17,Spring,West,Wholesale,B2021029340,347
2021-02-22,Amul,Paneer,542,357.88,193971.91,751,394,556,212.74,56.58,29.02,22.67,321.0,245754.72,22,4680.2,-51782.81,-26.7,95.9,4.8,0.861,0.668,20.54,336.98,Spring,South,Retail,B2021021135,35
2021-02-23,Amul,Butter,1267,490.86,621913.95,1649,426,762,232.47,89.57,29.42,21.67,373.12,618521.64,14,3254.53,3392.31,0.55,89.7,4.5,0.868,0.747,26.77,537.19,Spring,South,Online,B2021029236,81
2021-02-23,Amul,Ghee,967,615.33,595021.24,1278,76,342,365.7,74.85,41.87,40.11,522.53,670352.04,7,2559.87,-75330.8,-12.66,97.6,4.9,0.869,0.842,16.68,601.24,Spring,East,Direct,B2021024843,93
2021-02-23,Amul,Ghee,257,655.89,168563.22,352,53,112,382.87,98.21,48.38,42.47,571.93,202085.97,2,765.74,-33522.75,-19.89,88.4,4.4,0.86,0.927,24.2,713.42,Spring,Central,Online,B2021022454,160
2021-02-23,Amul,Ghee,1209,629.27,760785.54,1670,132,575,298.77,121.66,39.82,29.54,489.8,821256.84,11,3286.51,-60471.3,-7.95,97.4,4.9,0.855,0.668,29.24,572.94,Spring,North,Direct,B2021029898,58
2021-02-23,Amul,Lassi,1378,41.78,57577.01,1845,158,616,17.11,5.66,3.01,1.76,27.53,51723.45,54,924.1,5853.56,10.17,90.9,4.5,0.842,0.717,29.27,45.44,Spring,North,Wholesale,B2021027714,279
2021-02-24,Amul,Cheese,678,435.63,295353.98,932,54,275,222.21,75.0,35.4,26.99,359.59,342028.06,31,6888.44,-46674.09,-15.8,90.4,4.5,0.859,0.92,22.15,403.99,Spring,East,Wholesale,B2021025146,148
2021-02-24,Amul,Chocolate,1020,267.23,272579.28,1272,241,483,143.54,32.9,19.81,16.16,212.4,271900.17,12,1722.47,679.11,0.25,92.5,4.6,0.892,0.768,15.74,293.63,Spring,East,Direct,B2021024704,129
2021-02-25,Amul,Cheese,576,476.19,274287.44,666,352,430,204.73,52.87,41.74,22.33,321.66,216480.75,11,2252.01,57806.69,21.08,89.3,4.5,0.813,0.802,17.29,496.8,Spring,Central,Retail,B2021026882,340
2021-02-25,Amul,Paneer,1291,354.85,458117.69,1765,286,716,190.1,57.47,31.95,20.67,300.19,544090.87,75,14257.8,-85973.18,-18.77,93.1,4.7,0.857,0.846,24.14,342.18,Spring,North,Wholesale,B2021025479,130
2021-02-26,Amul,Paneer,923,381.66,352275.8,1061,113,219,164.58,71.44,21.71,13.45,271.17,300222.58,76,12508.03,52053.23,14.78,96.4,4.8,0.819,0.636,20.12,368.94,Spring,North,Wholesale,B2021024553,120
2021-02-27,Amul,Chocolate,218,315.33,68741.61,280,370,410,161.67,59.5,28.26,24.68,274.11,77559.19,5,808.33,-8817.57,-12.83,91.1,4.6,0.89,0.883,20.15,287.57,Spring,South,Retail,B2021021517,83
2021-02-27,Amul,Curd,1058,42.89,45373.06,1380,449,742,19.41,8.53,2.48,1.49,31.9,45885.36,96,1862.96,-512.3,-1.13,89.3,4.5,0.889,0.72,20.33,46.15,Spring,East,Direct,B2021026733,26
2021-02-27,Amul,Lassi,1283,41.06,52682.98,1726,198,610,21.55,7.93,2.86,2.95,35.29,62271.83,63,1357.88,-9588.86,-18.2,90.7,4.5,0.833,0.83,25.15,40.2,Spring,West,Online,B2021029595,362
2021-02-27,Amul,Paneer,806,353.23,284701.75,1099,270,548,185.5,50.15,29.9,19.94,285.5,326007.39,66,12243.05,-41305.64,-14.51,90.6,4.5,0.904,0.792,28.65,332.93,Spring,South,Wholesale,B2021026679,334
2021-02-28,Amul,Cheese,926,427.68,396034.28,1121,263,457,171.39,67.44,42.62,17.21,298.66,340287.58,32,5484.53,55746.7,14.08,86.1,4.3,0.887,0.719,16.92,463.9,Spring,West,Direct,B2021024077,220
2021-02-28,Amul,Milk,379,52.75,19992.76,425,271,274,27.02,7.1,4.93,1.6,40.64,17598.16,12,324.24,2394.6,11.98,93.5,4.7,0.916,0.889,32.46,49.46,Spring,Central,Retail,B2021025225,7
2021-02-28,Amul,Paneer,1105,363.38,401538.92,1446,217,534,152.16,64.12,23.34,11.01,250.62,370008.94,50,7607.77,31529.98,7.85,97.8,4.9,0.869,0.777,20.9,363.92,Spring,North,Direct,B2021022469,111
2021-02-28,Amul,Paneer,888,384.4,341350.08,1010,429,525,162.63,41.51,25.66,17.44,247.25,258664.06,55,8944.43,82686.01,24.22,92.7,4.6,0.853,0.624,27.48,351.16,Spring,West,Online,B2021028534,188
2021-02-28,Amul,Yogurt,180,77.99,14037.94,240,435,455,34.66,10.36,7.03,4.95,57.0,14062.09,11,381.23,-24.15,-0.17,88.5,4.4,0.907,0.916,32.07,78.28,Spring,Central,Direct,B2021023054,28
2021-03-01,Amul,Cheese,477,471.09,224711.49,566,313,379,199.73,53.19,37.19,15.58,305.69,174818.37,9,1797.56,49893.12,22.2,85.4,4.3,0.897,0.803,16.82,453.2,Spring,Central,Retail,B2021035980,359
2021-03-01,Amul,Ghee,704,618.54,435449.39,928,91,266,260.05,96.42,42.98,39.91,439.36,410586.54,11,2860.5,24862.85,5.71,94.5,4.7,0.87,0.869,27.16,654.65,Spring,South,Direct,B2021034764,257
2021-03-01,Amul,Ghee,128,640.09,81931.73,150,432,421,286.53,101.12,38.35,27.2,453.2,68553.49,2,573.07,13378.24,16.33,87.4,4.4,0.864,0.707,34.25,692.07,Spring,West,Retail,B2021032571,96
2021-03-02,Amul,Butter,780,525.98,410267.23,977,453,611,246.82,95.53,37.65,32.73,412.72,405452.0,9,2221.34,4815.23,1.17,97.1,4.9,0.826,0.949,30.97,515.38,Spring,North,Direct,B2021034877,86
2021-03-02,Amul,Ice Cream,1069,145.0,155000.5,1182,349,414,78.14,16.27,12.29,6.96,113.66,141140.61,87,6798.34,13859.9,8.94,90.6,4.5,0.832,0.772,18.34,157.28,Spring,Central,Wholesale,B2021033109,208
2021-03-03,Amul,Chocolate,1221,321.39,392418.55,1514,228,488,144.5,37.6,31.2,15.18,228.48,349090.79,22,3178.99,43327.76,11.04,87.8,4.4,0.878,0.685,32.29,324.49,Spring,Central,Online,B2021031573,100
2021-03-03,Amul,Milk,614,60.76,37309.53,809,179,334,27.1,10.53,4.32,4.7,46.64,38114.96,14,379.41,-805.44,-2.16,94.0,4.7,0.857,0.743,17.53,57.29,Spring,West,Wholesale,B2021035613,7
2021-03-04,Amul,Butter,718,500.67,359477.82,972,411,625,274.49,85.71,36.25,21.14,417.59,408367.36,9,2470.41,-48889.54,-13.6,95.3,4.8,0.814,0.941,26.84,534.8,Spring,West,Online,B2021032961,299
2021-03-04,Amul,Curd,906,49.9,45211.64,1201,207,484,22.51,8.88,4.87,3.14,39.4,49033.05,76,1711.0,-3821.41,-8.45,96.6,4.8,0.848,0.718,28.04,45.62,Spring,North,Direct,B2021033959,13
2021-03-04,Amul,Milk,539,53.29,28725.26,658,65,150,27.24,5.57,3.96,3.55,40.32,26831.8,11,299.68,1893.46,6.59,86.3,4.3,0.904,0.762,31.6,54.03,Spring,Central,Online,B2021037234,22
2021-03-04,Amul,Yogurt,160,76.45,12231.55,193,111,144,45.12,14.43,6.97,6.08,72.6,14372.6,8,360.97,-2141.05,-17.5,90.4,4.5,0.844,0.829,28.56,69.05,Spring,South,Wholesale,B2021034324,10
2021-03-04,Amul,Yogurt,951,71.69,68173.09,1161,295,480,40.24,12.59,5.12,3.97,61.93,73912.69,50,2012.19,-5739.6,-8.42,91.3,4.6,0.82,0.806,16.24,78.8,Spring,West,Online,B2021034926,16
2021-03-05,Amul,Cheese,350,432.99,151546.62,486,160,295,216.35,47.99,30.15,34.41,328.91,162876.97,14,3028.88,-11330.35,-7.48,91.8,4.6,0.901,0.713,27.58,462.53,Spring,North,Wholesale,B2021036235,334
2021-03-05,Amul,Ice Cream,495,135.41,67028.61,627,165,258,67.65,14.1,9.25,8.88,99.88,65125.42,37,2502.92,1903.19,2.84,97.0,4.8,0.867,0.701,20.55,127.88,Spring,East,Online,B2021039268,89
2021-03-06,Amul,Ghee,912,616.17,561946.48,1040,403,516,292.21,120.59,36.47,29.86,479.13,500340.63,7,2045.44,61605.85,10.96,90.0,4.5,0.902,0.699,21.7,661.94,Spring,Central,Direct,B2021033399,107
2021-03-06,Amul,Yogurt,166,79.81,13249.29,227,148,179,42.7,10.03,5.32,4.17,62.23,14339.39,5,213.52,-1090.1,-8.23,94.9,4.7,0.87,0.818,32.99,81.11,Spring,West,Online,B2021038519,18
2021-03-07,Amul,Butter,783,562.05,440083.69,902,220,320,228.35,66.77,34.95,27.18,357.26,324527.85,10,2283.49,115555.84,26.26,86.2,4.3,0.927,0.677,32.57,565.46,Spring,Central,Wholesale,B2021039646,174
2021-03-07,Amul,Ice Cream,1298,160.45,208268.26,1699,327,678,70.28,18.12,14.68,5.56,108.64,198488.59,198,13914.92,9779.67,4.7,95.6,4.8,0.887,0.656,19.52,166.69,Spring,North,Direct,B2021035723,263
2021-03-08,Amul,Butter,435,513.49,223369.36,552,145,249,268.0,68.12,39.35,40.28,415.75,231372.45,7,1876.01,-8003.09,-3.58,96.5,4.8,0.92,0.699,25.76,486.03,Spring,East,Retail,B2021033940,62
2021-03-08,Amul,Cheese,771,433.04,333874.99,899,302,404,245.38,54.07,36.32,23.42,359.18,331735.2,36,8833.52,2139.79,0.64,91.3,4.6,0.879,0.7,24.49,435.42,Spring,South,Wholesale,B2021035901,56
2021-03-08,Amul,Ghee,1569,602.69,945625.62,1935,466,790,263.96,85.46,47.14,43.53,440.09,857377.46,22,5807.09,88248.16,9.33,85.6,4.3,0.816,0.669,31.1,626.66,Spring,West,Direct,B2021035301,172
2021-03-08,Amul,Yogurt,429,72.14,30947.41,568,262,385,41.89,14.33,4.83,5.41,66.46,38335.54,14,586.44,-7388.13,-23.87,96.5,4.8,0.88,0.905,33.87,71.14,Spring,North,Retail,B2021033093,26
2021-03-09,Amul,Curd,473,48.32,22854.19,617,416,513,20.98,6.87,4.68,1.52,34.05,21719.63,34,713.29,1134.56,4.96,91.3,4.6,0.895,0.938,16.29,46.67,Spring,North,Direct,B2021038422,13
2021-03-09,Amul,Lassi,1262,46.33,58472.32,1438,293,427,25.91,8.41,2.54,2.9,39.76,59683.96,97,2512.88,-1211.64,-2.07,89.7,4.5,0.815,0.719,34.42,49.72,Spring,Central,Direct,B2021032734,103
2021-03-09,Amul,Milk,250,53.09,13273.22,312,486,546,31.67,5.61,5.16,3.6,46.04,14555.83,6,190.03,-1282.61,-9.66,97.3,4.9,0.916,0.736,16.16,54.14,Spring,North,Retail,B2021036067,4
2021-03-09,Amul,Milk,496,62.6,31048.54,569,282,313,26.6,6.44,3.45,4.67,41.16,23630.35,8,212.82,7418.19,23.89,91.9,4.6,0.844,0.85,27.72,60.57,Spring,Central,Wholesale,B2021033608,11
2021-03-09,Amul,Yogurt,286,82.58,23617.38,372,61,102,36.66,15.44,5.6,4.09,61.79,23536.44,15,549.85,80.94,0.34,95.2,4.8,0.837,0.601,16.5,89.55,Spring,West,Direct,B2021033682,24
2021-03-10,Amul,Curd,147,46.28,6802.44,168,301,281,26.28,4.84,3.08,3.24,37.44,6657.68,14,367.96,144.76,2.13,98.0,4.9,0.885,0.936,18.76,42.44,Spring,Central,Online,B2021039452,5
2021-03-10,Amul,Lassi,525,42.34,22229.75,723,130,286,19.35,7.73,3.29,1.9,32.27,24143.4,42,812.51,-1913.65,-8.61,90.0,4.5,0.821,0.913,21.67,39.98,Spring,East,Retail,B2021039652,256
2021-03-10,Amul,Yogurt,831,73.83,61351.44,1160,471,762,31.53,13.11,5.11,4.65,54.39,64384.62,41,1292.67,-3033.18,-4.94,95.8,4.8,0.827,0.608,25.05,77.98,Spring,North,Direct,B2021036752,19
2021-03-11,Amul,Butter,222,545.46,121091.79,250,59,72,254.03,96.96,47.65,33.37,432.0,108763.15,3,762.08,12328.65,10.18,94.8,4.7,0.832,0.803,30.34,553.3,Spring,East,Direct,B2021039541,153
2021-03-11,Amul,Chocolate,775,307.03,237951.75,1067,294,570,131.85,37.12,22.88,24.22,216.06,232120.26,12,1582.15,5831.49,2.45,85.1,4.3,0.922,0.796,29.36,303.53,Spring,West,Online,B2021037518,119
2021-03-11,Amul,Ghee,634,692.22,438866.75,779,337,455,409.52,132.94,66.07,36.88,645.41,506871.39,10,4095.18,-68004.64,-15.5,88.0,4.4,0.854,0.796,30.92,644.31,Spring,Central,Online,B2021036984,153
2021-03-12,Amul,Cheese,1189,467.35,555682.96,1383,385,552,216.48,84.77,36.29,21.09,358.63,507455.1,53,11473.25,48227.85,8.68,97.6,4.9,0.848,0.757,22.61,502.56,Spring,Central,Wholesale,B2021038228,182
2021-03-12,Amul,Chocolate,270,298.09,80484.68,348,455,528,155.86,55.0,25.27,15.72,251.85,88265.86,4,623.43,-7781.18,-9.67,93.9,4.7,0.916,0.811,25.11,287.29,Spring,East,Direct,B2021039802,326
